ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2021-09-19,NOR,GADM,NOR.12_1,Oslo,-0.00329,0.27008,full_february,DAY_OF_WEEK
2021-09-20,NOR,GADM,NOR.12_1,Oslo,-0.04135,0.15526,full_february,DAY_OF_WEEK
2021-09-21,NOR,GADM,NOR.12_1,Oslo,-0.00679,0.14435,full_february,DAY_OF_WEEK
2021-09-22,NOR,GADM,NOR.12_1,Oslo,0.02556,0.1334,full_february,DAY_OF_WEEK
2021-09-23,NOR,GADM,NOR.12_1,Oslo,-0.02003,0.14716,full_february,DAY_OF_WEEK
2021-09-24,NOR,GADM,NOR.12_1,Oslo,-0.02364,0.14412,full_february,DAY_OF_WEEK
2021-09-25,NOR,GADM,NOR.12_1,Oslo,0.11602,0.16022,full_february,DAY_OF_WEEK
2021-09-26,NOR,GADM,NOR.12_1,Oslo,0.06386,0.2473,full_february,DAY_OF_WEEK
2021-09-27,NOR,GADM,NOR.12_1,Oslo,-0.04622,0.16022,full_february,DAY_OF_WEEK
2021-09-28,NOR,GADM,NOR.12_1,Oslo,-0.01401,0.14072,full_february,DAY_OF_WEEK
2021-09-29,NOR,GADM,NOR.12_1,Oslo,-0.02469,0.1458,full_february,DAY_OF_WEEK
2021-09-30,NOR,GADM,NOR.12_1,Oslo,-0.04335,0.15127,full_february,DAY_OF_WEEK
2021-10-01,NOR,GADM,NOR.12_1,Oslo,-0.04943,0.15345,full_february,DAY_OF_WEEK
2021-10-02,NOR,GADM,NOR.12_1,Oslo,0.00863,0.18979,full_february,DAY_OF_WEEK
2021-10-03,NOR,GADM,NOR.12_1,Oslo,-0.15357,0.32506,full_february,DAY_OF_WEEK
2021-10-04,NOR,GADM,NOR.12_1,Oslo,-0.08023,0.16933,full_february,DAY_OF_WEEK
2021-10-05,NOR,GADM,NOR.12_1,Oslo,-0.06827,0.1656,full_february,DAY_OF_WEEK
2021-10-06,NOR,GADM,NOR.12_1,Oslo,-0.04264,0.15412,full_february,DAY_OF_WEEK
2021-10-07,NOR,GADM,NOR.12_1,Oslo,-0.03448,0.15494,full_february,DAY_OF_WEEK
2021-10-08,NOR,GADM,NOR.12_1,Oslo,-0.11961,0.17047,full_february,DAY_OF_WEEK
2021-10-09,NOR,GADM,NOR.12_1,Oslo,0.02032,0.18285,full_february,DAY_OF_WEEK
2021-10-10,NOR,GADM,NOR.12_1,Oslo,-0.07972,0.30101,full_february,DAY_OF_WEEK
2021-10-11,NOR,GADM,NOR.12_1,Oslo,-0.00664,0.14606,full_february,DAY_OF_WEEK
2021-10-12,NOR,GADM,NOR.12_1,Oslo,0.04984,0.13668,full_february,DAY_OF_WEEK
2021-10-13,NOR,GADM,NOR.12_1,Oslo,-0.00783,0.14605,full_february,DAY_OF_WEEK
2021-10-14,NOR,GADM,NOR.12_1,Oslo,-0.01272,0.14153,full_february,DAY_OF_WEEK
2021-10-15,NOR,GADM,NOR.12_1,Oslo,-0.0139,0.13448,full_february,DAY_OF_WEEK
2021-10-16,NOR,GADM,NOR.12_1,Oslo,0.09496,0.17629,full_february,DAY_OF_WEEK
2021-10-17,NOR,GADM,NOR.12_1,Oslo,0.07625,0.24887,full_february,DAY_OF_WEEK
2021-10-18,NOR,GADM,NOR.12_1,Oslo,-0.03875,0.14856,full_february,DAY_OF_WEEK
2021-10-19,NOR,GADM,NOR.12_1,Oslo,-0.06248,0.16295,full_february,DAY_OF_WEEK
2021-10-20,NOR,GADM,NOR.12_1,Oslo,-0.02033,0.14728,full_february,DAY_OF_WEEK
2021-10-21,NOR,GADM,NOR.12_1,Oslo,-0.00665,0.12811,full_february,DAY_OF_WEEK
2021-10-22,NOR,GADM,NOR.12_1,Oslo,-0.00088,0.13067,full_february,DAY_OF_WEEK
2021-10-23,NOR,GADM,NOR.12_1,Oslo,0.0892,0.17059,full_february,DAY_OF_WEEK
2021-10-24,NOR,GADM,NOR.12_1,Oslo,-0.02261,0.27516,full_february,DAY_OF_WEEK
2021-10-25,NOR,GADM,NOR.12_1,Oslo,-0.05783,0.15537,full_february,DAY_OF_WEEK
2021-10-26,NOR,GADM,NOR.12_1,Oslo,-0.0061,0.14539,full_february,DAY_OF_WEEK
2021-10-27,NOR,GADM,NOR.12_1,Oslo,-0.0013,0.13744,full_february,DAY_OF_WEEK
2021-10-28,NOR,GADM,NOR.12_1,Oslo,-0.03074,0.14873,full_february,DAY_OF_WEEK
2021-10-29,NOR,GADM,NOR.12_1,Oslo,-0.02578,0.13852,full_february,DAY_OF_WEEK
2021-10-30,NOR,GADM,NOR.12_1,Oslo,0.07305,0.17252,full_february,DAY_OF_WEEK
2021-10-31,NOR,GADM,NOR.12_1,Oslo,0.05575,0.24825,full_february,DAY_OF_WEEK
2021-11-01,NOR,GADM,NOR.12_1,Oslo,-0.0596,0.16181,full_february,DAY_OF_WEEK
2021-11-02,NOR,GADM,NOR.12_1,Oslo,-0.03951,0.15033,full_february,DAY_OF_WEEK
2021-11-03,NOR,GADM,NOR.12_1,Oslo,-0.04102,0.1482,full_february,DAY_OF_WEEK
2021-11-04,NOR,GADM,NOR.12_1,Oslo,-0.03212,0.14689,full_february,DAY_OF_WEEK
2021-11-05,NOR,GADM,NOR.12_1,Oslo,-0.04311,0.14398,full_february,DAY_OF_WEEK
2021-11-06,NOR,GADM,NOR.12_1,Oslo,0.0373,0.18379,full_february,DAY_OF_WEEK
2021-11-07,NOR,GADM,NOR.12_1,Oslo,-0.05847,0.29227,full_february,DAY_OF_WEEK
2021-11-08,NOR,GADM,NOR.12_1,Oslo,-0.06865,0.15868,full_february,DAY_OF_WEEK
2021-11-09,NOR,GADM,NOR.12_1,Oslo,-0.06453,0.16782,full_february,DAY_OF_WEEK
2021-11-10,NOR,GADM,NOR.12_1,Oslo,-0.03011,0.14443,full_february,DAY_OF_WEEK
2021-11-11,NOR,GADM,NOR.12_1,Oslo,-0.02929,0.15413,full_february,DAY_OF_WEEK
2021-11-12,NOR,GADM,NOR.12_1,Oslo,-0.04099,0.14468,full_february,DAY_OF_WEEK
2021-11-13,NOR,GADM,NOR.12_1,Oslo,0.00183,0.19148,full_february,DAY_OF_WEEK
2021-11-14,NOR,GADM,NOR.12_1,Oslo,-0.02448,0.28482,full_february,DAY_OF_WEEK
2021-11-15,NOR,GADM,NOR.12_1,Oslo,-0.48356,0.36966,full_february,DAY_OF_WEEK
2021-11-16,NOR,GADM,NOR.12_1,Oslo,-0.14632,0.16178,full_february,DAY_OF_WEEK
2021-11-17,NOR,GADM,NOR.12_1,Oslo,-0.4756,0.30028,full_february,DAY_OF_WEEK
2021-11-18,NOR,GADM,NOR.12_1,Oslo,-0.05744,0.15174,full_february,DAY_OF_WEEK
2021-11-19,NOR,GADM,NOR.12_1,Oslo,-0.04844,0.14142,full_february,DAY_OF_WEEK
2021-11-20,NOR,GADM,NOR.12_1,Oslo,0.03082,0.18574,full_february,DAY_OF_WEEK
2021-11-21,NOR,GADM,NOR.12_1,Oslo,-0.01001,0.2681,full_february,DAY_OF_WEEK
2021-11-22,NOR,GADM,NOR.12_1,Oslo,-0.06483,0.15363,full_february,DAY_OF_WEEK
2021-11-23,NOR,GADM,NOR.12_1,Oslo,-0.09312,0.16133,full_february,DAY_OF_WEEK
2021-11-24,NOR,GADM,NOR.12_1,Oslo,-0.18628,0.16723,full_february,DAY_OF_WEEK
2021-11-25,NOR,GADM,NOR.12_1,Oslo,-0.02344,0.14689,full_february,DAY_OF_WEEK
2021-11-26,NOR,GADM,NOR.12_1,Oslo,-0.01627,0.13746,full_february,DAY_OF_WEEK
2021-11-27,NOR,GADM,NOR.12_1,Oslo,0.00474,0.18689,full_february,DAY_OF_WEEK
2021-11-28,NOR,GADM,NOR.12_1,Oslo,-0.06415,0.29833,full_february,DAY_OF_WEEK
2021-11-29,NOR,GADM,NOR.12_1,Oslo,-0.07825,0.17034,full_february,DAY_OF_WEEK
2021-11-30,NOR,GADM,NOR.12_1,Oslo,-0.14382,0.21419,full_february,DAY_OF_WEEK
2021-12-01,NOR,GADM,NOR.12_1,Oslo,-0.49417,0.33656,full_february,DAY_OF_WEEK
2021-12-02,NOR,GADM,NOR.12_1,Oslo,-0.26592,0.20795,full_february,DAY_OF_WEEK
2021-12-03,NOR,GADM,NOR.12_1,Oslo,-0.34066,0.26111,full_february,DAY_OF_WEEK
2021-12-04,NOR,GADM,NOR.12_1,Oslo,-0.31624,0.35573,full_february,DAY_OF_WEEK
2021-12-05,NOR,GADM,NOR.12_1,Oslo,-0.26307,0.36168,full_february,DAY_OF_WEEK
2021-12-06,NOR,GADM,NOR.12_1,Oslo,-0.39648,0.32081,full_february,DAY_OF_WEEK
2021-12-07,NOR,GADM,NOR.12_1,Oslo,-0.1245,0.19713,full_february,DAY_OF_WEEK
2021-12-08,NOR,GADM,NOR.12_1,Oslo,-0.1285,0.19729,full_february,DAY_OF_WEEK
2021-12-09,NOR,GADM,NOR.12_1,Oslo,-0.13719,0.18912,full_february,DAY_OF_WEEK
2021-12-10,NOR,GADM,NOR.12_1,Oslo,-0.14448,0.18259,full_february,DAY_OF_WEEK
2021-12-11,NOR,GADM,NOR.12_1,Oslo,-0.08785,0.22675,full_february,DAY_OF_WEEK
2021-12-12,NOR,GADM,NOR.12_1,Oslo,-0.16969,0.32469,full_february,DAY_OF_WEEK
2021-12-13,NOR,GADM,NOR.12_1,Oslo,-0.13009,0.19121,full_february,DAY_OF_WEEK
2021-12-14,NOR,GADM,NOR.12_1,Oslo,-0.11547,0.19157,full_february,DAY_OF_WEEK
2021-12-15,NOR,GADM,NOR.12_1,Oslo,-0.10703,0.18617,full_february,DAY_OF_WEEK
2021-12-16,NOR,GADM,NOR.12_1,Oslo,-0.10963,0.18053,full_february,DAY_OF_WEEK
2021-12-17,NOR,GADM,NOR.12_1,Oslo,-0.11845,0.18651,full_february,DAY_OF_WEEK
2021-12-18,NOR,GADM,NOR.12_1,Oslo,-0.06094,0.22088,full_february,DAY_OF_WEEK
2021-12-19,NOR,GADM,NOR.12_1,Oslo,-0.09565,0.29143,full_february,DAY_OF_WEEK
2021-12-20,NOR,GADM,NOR.12_1,Oslo,-0.09697,0.19264,full_february,DAY_OF_WEEK
2021-12-21,NOR,GADM,NOR.12_1,Oslo,-0.06635,0.18971,full_february,DAY_OF_WEEK
2021-12-22,NOR,GADM,NOR.12_1,Oslo,-0.03976,0.18911,full_february,DAY_OF_WEEK
2021-12-23,NOR,GADM,NOR.12_1,Oslo,-0.04463,0.18267,full_february,DAY_OF_WEEK
2021-12-24,NOR,GADM,NOR.12_1,Oslo,-0.36567,0.24974,full_february,DAY_OF_WEEK
2021-12-25,NOR,GADM,NOR.12_1,Oslo,-0.368,0.35285,full_february,DAY_OF_WEEK
2021-12-26,NOR,GADM,NOR.12_1,Oslo,-0.2567,0.36715,full_february,DAY_OF_WEEK
2021-12-27,NOR,GADM,NOR.12_1,Oslo,-0.21919,0.24789,full_february,DAY_OF_WEEK
2021-12-28,NOR,GADM,NOR.12_1,Oslo,-0.21101,0.25477,full_february,DAY_OF_WEEK
2021-12-29,NOR,GADM,NOR.12_1,Oslo,-0.18006,0.23182,full_february,DAY_OF_WEEK
2021-12-30,NOR,GADM,NOR.12_1,Oslo,-0.19548,0.23022,full_february,DAY_OF_WEEK
2021-12-31,NOR,GADM,NOR.12_1,Oslo,-0.35152,0.25013,full_february,DAY_OF_WEEK
2022-01-01,NOR,GADM,NOR.12_1,Oslo,-0.33042,0.35207,full_february,DAY_OF_WEEK
2022-01-02,NOR,GADM,NOR.12_1,Oslo,-0.30734,0.39384,full_february,DAY_OF_WEEK
2022-01-03,NOR,GADM,NOR.12_1,Oslo,-0.24708,0.2374,full_february,DAY_OF_WEEK
2022-01-04,NOR,GADM,NOR.12_1,Oslo,-0.19121,0.21579,full_february,DAY_OF_WEEK
2022-01-05,NOR,GADM,NOR.12_1,Oslo,-0.19869,0.21142,full_february,DAY_OF_WEEK
2022-01-06,NOR,GADM,NOR.12_1,Oslo,-0.20839,0.2226,full_february,DAY_OF_WEEK
