# https://data.humdata.org/dataset/movement-range-maps
ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-06-12,ISL,GADM,ISL.1_1,Austurland,0.52161,0.08348,full_february,DAY_OF_WEEK
2020-06-13,ISL,GADM,ISL.1_1,Austurland,0.51718,0.14234,full_february,DAY_OF_WEEK
2020-06-14,ISL,GADM,ISL.1_1,Austurland,0.49678,0.15059,full_february,DAY_OF_WEEK
2020-06-15,ISL,GADM,ISL.1_1,Austurland,0.30681,0.11574,full_february,DAY_OF_WEEK
2020-06-16,ISL,GADM,ISL.1_1,Austurland,0.35326,0.10202,full_february,DAY_OF_WEEK
2020-06-17,ISL,GADM,ISL.1_1,Austurland,0.44255,0.1489,full_february,DAY_OF_WEEK
2020-06-18,ISL,GADM,ISL.1_1,Austurland,0.411,0.08924,full_february,DAY_OF_WEEK
2020-06-19,ISL,GADM,ISL.1_1,Austurland,0.65523,0.09998,full_february,DAY_OF_WEEK
2020-06-20,ISL,GADM,ISL.1_1,Austurland,0.5512,0.13545,full_february,DAY_OF_WEEK
2020-06-21,ISL,GADM,ISL.1_1,Austurland,0.34557,0.14863,full_february,DAY_OF_WEEK
2020-06-22,ISL,GADM,ISL.1_1,Austurland,0.3604,0.09154,full_february,DAY_OF_WEEK
2020-06-23,ISL,GADM,ISL.1_1,Austurland,0.42972,0.12151,full_february,DAY_OF_WEEK
2020-06-24,ISL,GADM,ISL.1_1,Austurland,0.22195,0.12161,full_february,DAY_OF_WEEK
2020-06-25,ISL,GADM,ISL.1_1,Austurland,0.41363,0.08993,full_february,DAY_OF_WEEK
2020-06-26,ISL,GADM,ISL.1_1,Austurland,0.73122,0.08539,full_february,DAY_OF_WEEK
2020-06-27,ISL,GADM,ISL.1_1,Austurland,0.57505,0.12877,full_february,DAY_OF_WEEK
2020-06-28,ISL,GADM,ISL.1_1,Austurland,0.42238,0.15485,full_february,DAY_OF_WEEK
2020-06-29,ISL,GADM,ISL.1_1,Austurland,0.29045,0.0985,full_february,DAY_OF_WEEK
2020-06-30,ISL,GADM,ISL.1_1,Austurland,0.49953,0.10659,full_february,DAY_OF_WEEK
2020-07-01,ISL,GADM,ISL.1_1,Austurland,0.42382,0.09991,full_february,DAY_OF_WEEK
2020-07-02,ISL,GADM,ISL.1_1,Austurland,0.45358,0.09218,full_february,DAY_OF_WEEK
2020-07-03,ISL,GADM,ISL.1_1,Austurland,0.82739,0.07618,full_february,DAY_OF_WEEK
2020-07-04,ISL,GADM,ISL.1_1,Austurland,0.58168,0.12076,full_february,DAY_OF_WEEK
